player_name,age,games,games_played,minutes,minutes_90s,shots,passes,passes_total_distance,tackles,tackles_won,blocks,interceptions,touches,passes_received,fouls,fouled,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
José Fonte,26.66849315,15,14,1255,13.9,30,628,6903,13,6,15,12,796,617,20,28,13,18,2,0,0,0,1,0,0
Gabriel Gudmundsson,19.89315068,5,0,66,0.7,2,24,279,1,0,0,1,35,25,1,0,0,2,0,0,0,0,1,0,0
Ismaily,26.03835616,2,0,15,0.2,1,17,297,0,0,0,1,20,17,0,0,1,0,15,0,0,0,1,0,0
Akim Zedadka,23.65479452,6,3,234,2.6,9,120,1298,9,6,0,1,161,123,4,6,0,1,9,1,0,0,1,0,0
Benjamin André,22.8630137,15,15,1328,14.8,47,343,3812,11,8,8,4,491,363,12,26,4,29,1,0,0,0,1,0,0
Jonas Martin,22.75616438,6,3,317,3.5,5,177,2197,3,3,6,3,202,149,3,2,2,7,8,2,0,1,1,0,0
André Gomes,28.58630137,15,15,1350,15,0,513,10375,1,0,0,0,542,305,0,2,3,1,0,0,0,0,0,1,0
Carlos Baleba,23.49589041,14,14,1225,13.6,7,1132,16806,9,5,10,14,1217,947,17,6,15,18,3,0,0,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Angel Gomes,24.18356164,15,15,1350,15,9,936,15924,15,9,16,14,1071,720,17,29,38,13,6,0,1,1,0,0,0
Rémy Cabella,30.00273973,10,10,795,8.8,0,598,9850,12,10,9,11,668,501,12,13,12,15,5,0,0,1,0,0,0
Jonathan Bamba,30.60821918,1,0,7,0.1,0,3,15,0,0,0,0,3,1,0,0,1,1,5,3,0,1,0,0,0
Alan Virginius,29.23013699,13,12,1003,11.1,7,395,5321,28,18,10,12,492,281,19,25,4,14,1,1,0,1,0,0,1
Adam Ounas,22.66849315,15,15,1349,15,6,909,13422,22,10,17,18,1028,783,37,22,9,7,0,0,0,0,0,0,1
Edon Zhegrova,22.87945205,7,2,148,1.6,1,72,982,4,1,4,2,90,61,1,5,1,2,0,0,0,0,0,0,1
Jonathan David,27.55342466,13,12,1113,12.4,28,666,9984,11,6,8,10,786,644,8,13,6,6,7,1,0,0,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Timothy Weah,28.60547945,11,5,511,5.7,5,346,4629,20,12,5,4,422,246,14,0,3,3,4,1,1,1,0,0,1
Brice Samba,24.47123288,2,1,64,0.7,2,25,260,3,2,0,2,39,25,0,2,2,0,2,2,0,0,1,0,0
Facundo Medina,27.60273973,12,4,400,4.4,18,123,1520,2,0,4,1,171,140,13,1,1,3,12,1,0,0,1,0,1
Kevin Danso,22.77260274,15,11,945,10.5,38,189,1868,2,2,4,1,283,206,15,23,5,7,0,0,0,0,1,0,0
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Jonathan Gradit,26.37260274,4,0,63,0.7,0,16,130,1,0,0,0,26,23,3,1,1,2,4,1,1,0,1,0,1
Steven Fortes,32.08493151,15,14,1234,13.7,39,636,8611,15,6,20,18,790,623,18,17,20,18,1,0,0,0,1,0,1
Deiver Machado,28.8739726,10,10,806,9,0,312,5922,1,0,0,0,342,135,1,2,1,0,8,3,0,0,0,1,0
Salis Abdul Samed,26.09589041,5,4,408,4.5,0,131,2374,0,0,0,0,145,57,1,1,1,0,0,0,0,0,0,1,0
Jean Onana,23.57808219,2,1,136,1.5,0,53,924,0,0,0,1,56,19,0,0,1,1,0,0,0,0,0,1,0
Seko Fofana,20.50136986,12,8,810,9,3,341,5074,15,8,19,24,461,224,12,3,16,11,1,1,0,1,0,0,0
Jimmy Cabot,29.67945205,10,10,900,10,6,359,5664,16,10,14,12,459,242,14,2,29,17,4,2,0,1,0,0,0
Alexis Claude-Maurice,32.78082192,7,4,392,4.4,2,273,4189,6,3,7,5,308,218,2,4,12,12,15,6,0,1,0,0,0
Wesley Saïd,20.00547945,12,7,692,7.7,3,326,3605,14,9,8,4,399,215,5,6,11,10,0,0,0,1,0,0,0
Loïs Openda,24.3890411,13,8,655,7.3,11,187,2170,19,13,14,11,291,149,10,11,3,5,1,0,0,1,1,0,0
Adam Buksa,23.87945205,15,14,1236,13.7,7,573,7174,38,21,10,21,717,393,7,19,21,22,1,1,0,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Florian Sotoca,24.09863014,5,5,355,3.9,3,193,2512,7,5,4,4,220,142,9,1,3,7,2,2,1,1,0,0,0
Jonas Omlin,27.56986301,12,10,881,9.8,3,420,5642,18,7,18,14,519,295,8,8,2,6,4,0,0,1,0,0,0
Bingourou Kamara,30.78356164,10,3,342,3.8,1,130,1430,20,14,7,4,171,82,6,6,9,9,0,0,0,1,1,0,0
Matis Carvalho,21.16986301,13,11,952,10.6,4,432,6501,19,10,16,15,515,306,16,6,3,6,0,0,0,0,0,0,1
Maxime Estève,30.70684932,13,13,1083,12,4,762,11653,24,14,8,6,859,624,16,29,9,8,2,1,0,0,0,0,1
Christopher Jullien,22.77808219,9,2,256,2.8,4,113,1165,14,10,7,2,149,85,7,3,7,4,0,0,0,0,1,0,1
Mamadou Sakho,20.59178082,3,0,20,0.2,2,14,86,1,0,0,0,19,8,1,0,1,1,0,0,0,0,1,0,1
Enzo Tchato,18.4630137,9,4,329,3.7,4,193,2431,14,7,3,2,232,153,8,4,2,11,0,0,0,0,0,0,1
Faitout Maouassa,30.9260274,12,12,1019,11.3,23,727,9850,21,14,10,11,853,572,17,36,6,11,3,1,0,0,0,0,1
Nicolas Cozza,24.48767123,6,5,335,3.7,8,71,739,3,2,7,0,115,83,4,4,0,8,4,1,0,0,1,0,0
Théo Sainte-Luce,24.44109589,13,10,807,9,16,216,2413,9,2,7,4,306,207,8,21,5,18,1,0,0,0,1,0,1
Falaye Sacko,31.79452055,11,8,707,7.9,18,198,2456,12,7,5,6,300,196,6,18,6,14,15,0,0,0,1,0,1
Arnaud Souquet,32.60821918,13,2,290,3.2,9,107,989,3,3,3,2,145,103,4,2,19,18,3,0,0,0,1,0,1
Joris Chotard,20.15890411,5,0,105,1.2,4,24,84,1,0,2,0,41,23,2,0,2,6,0,0,0,0,1,0,1
Jordan Ferri,23.83835616,14,14,1259,14,0,460,9583,0,0,0,0,510,223,0,3,6,0,1,0,0,0,0,1,0
Léo Leroy,26.41917808,1,1,90,1,0,26,684,0,0,0,0,28,5,0,0,0,0,1,0,0,0,0,1,0
Sacha Delaye,30.76986301,14,14,1242,13.8,10,662,11245,51,29,22,40,889,515,23,15,29,16,0,0,0,1,0,0,1
Khalil Fayad,27.83013699,13,11,929,10.3,4,503,7329,18,10,11,23,609,316,6,11,34,15,0,0,0,1,0,0,0
Téji Savanier,35.18356164,14,14,1188,13.2,3,614,10728,45,32,25,19,790,428,12,1,19,15,5,1,0,1,0,0,0
Stephy Mavididi,20.52876712,13,13,1129,12.5,10,804,11570,20,13,16,14,898,538,7,9,9,8,0,0,0,1,0,0,0
Arnaud Nordin,26.85753425,3,2,173,1.9,2,103,1253,6,3,0,7,126,77,1,3,3,2,2,1,0,1,0,0,0
Wahbi Khazri,30.4630137,15,9,795,8.8,5,468,5590,21,11,13,10,547,338,16,1,16,16,3,2,0,1,0,0,1
Valère Germain,32.38082192,6,3,224,2.5,3,117,1376,4,2,2,3,148,78,3,1,4,3,8,3,0,1,0,0,1
Béni Makouana,32.06575342,13,2,371,4.1,1,169,1929,7,3,4,4,211,106,8,9,3,4,6,2,0,1,0,0,1
Alban Lafont,25.50958904,14,14,1197,13.3,12,828,13030,17,12,9,15,898,686,6,10,6,5,1,0,0,0,0,0,1
Rémy Descamps,20.19726027,6,0,64,0.7,1,60,915,2,0,2,1,66,42,1,0,0,2,0,0,0,0,1,0,1
Andrei Girotto,26.28767123,13,10,832,9.2,14,359,4881,21,14,8,9,437,292,13,7,5,12,1,0,0,0,0,0,1
Jean-Charles Castelletto,33.27671233,9,8,698,7.8,7,270,3417,13,8,8,8,334,213,17,4,16,8,7,1,0,0,0,0,1
Nicolas Pallois,20.85753425,2,0,36,0.4,1,21,274,1,1,0,0,25,19,2,0,0,0,0,0,0,0,1,0,0
Quentin Merlin,24.90136986,15,12,1138,12.6,43,471,7874,21,15,7,10,650,480,23,34,8,11,0,0,0,0,1,0,1
Fabien Centonze,27.37260274,13,13,1097,12.2,18,331,3528,12,8,7,3,442,312,4,13,4,16,7,0,0,0,1,0,1
Dennis Appiah,26.42191781,9,3,219,2.4,3,97,1065,7,4,6,6,136,79,6,5,7,7,2,1,0,1,1,0,0
Fábio,28.50410959,4,1,78,0.9,1,44,485,0,0,3,0,54,40,3,2,2,0,0,0,0,0,1,0,1
Sébastien Corchia,24.99178082,15,8,840,9.3,21,141,1128,8,4,13,2,251,158,15,14,32,41,5,0,0,0,1,0,0
Pedro Chirivella,21.40273973,14,8,636,7.1,10,162,1749,11,9,4,0,240,182,16,9,11,17,0,0,0,0,1,0,1
Lohann Doucet,23.77260274,10,5,510,5.7,9,102,1077,4,3,5,0,152,97,8,11,18,21,5,0,0,0,1,0,1
Samuel Moutoussamy,30.74520548,15,15,1350,15,0,423,7920,2,1,0,1,481,194,0,1,5,0,1,1,0,0,0,1,0
Moussa Sissoko,28.29589041,14,14,1179,13.1,10,766,13475,29,18,20,27,919,540,15,11,40,15,5,3,0,1,0,0,0
Mohamed Achi,25.84109589,8,8,657,7.3,3,390,6853,7,5,6,6,441,293,12,3,12,8,4,1,0,1,0,0,0
Ludovic Blas,24.01643836,9,5,553,6.1,1,287,4815,10,7,3,11,336,215,3,4,11,5,0,0,0,1,0,0,0
Moses Simon,19.33972603,6,4,409,4.5,0,196,3422,4,1,5,3,235,145,9,5,5,6,1,1,0,1,0,0,0
Marcus Coco,33.12328767,13,12,967,10.7,4,633,10040,22,16,8,20,733,458,17,4,30,14,4,3,0,1,0,0,0
Abdoul Kader Bamba,30.6739726,12,8,709,7.9,3,387,4016,15,8,7,5,452,277,13,10,7,7,0,0,0,1,0,0,0
Mostafa Mohamed,24.2109589,9,6,463,5.1,2,272,3121,14,8,9,10,327,204,8,5,2,3,6,1,0,1,0,0,0
Evann Guessand,24.45205479,13,7,635,7.1,3,346,4407,24,18,15,9,434,237,12,7,7,7,6,2,0,1,0,0,0
Ignatius Ganago,24.45205479,2,0,47,0.5,1,41,464,0,0,0,1,46,32,0,0,0,0,1,0,0,1,0,0,0
Matz Sels,25.07945205,5,3,225,2.5,4,101,1191,4,2,3,0,129,90,10,2,4,3,0,0,0,0,0,0,1
Alexander Djiku,28.68493151,12,7,590,6.6,5,229,2477,13,8,8,12,312,203,9,16,9,9,2,1,0,0,0,0,1
Gerzino Nyamsi,24.41369863,15,15,1297,14.4,16,734,9915,23,11,11,18,897,576,15,38,8,20,0,0,0,1,0,0,1
Lucas Perrin,34.78082192,13,9,744,8.3,10,506,6933,19,11,12,8,577,343,12,5,11,8,0,0,0,1,0,0,1
Ismaël Doukouré,28.95890411,13,8,757,8.4,16,433,5692,17,7,15,2,533,377,12,16,4,4,1,0,0,0,0,0,1
Maxime Le Marchand,21.06849315,3,0,39,0.4,1,23,206,3,2,1,1,36,20,1,1,3,0,0,0,0,0,1,0,1
Thomas Delaine,27.43835616,15,13,1131,12.6,23,266,2464,6,3,7,6,400,310,14,22,38,56,0,0,0,0,1,0,0
Colin Dagba,28.74794521,10,6,508,5.6,14,178,1850,1,1,1,1,224,176,9,6,31,24,0,0,0,0,1,0,1
Ronaël Pierre-Gabriel,35.54794521,15,12,1065,11.8,24,434,4604,14,6,4,4,525,384,5,10,7,11,15,0,0,0,1,0,0
Karol Fila,26.82465753,7,0,156,1.7,4,32,276,1,0,1,0,50,35,4,3,0,5,4,2,0,0,1,0,1
Ibrahima Sissoko,25.89589041,7,7,630,7,0,211,3725,0,0,0,0,221,91,0,2,0,0,1,1,0,0,0,1,0
Jean-Eudes Aholou,23.02465753,8,8,720,8,0,246,5124,0,0,0,0,272,96,0,5,2,1,0,0,0,0,0,1,0
Jean-Ricner Bellegarde,25.44109589,12,11,969,10.8,10,482,8330,29,18,13,13,609,332,15,3,23,15,0,0,0,1,0,0,0
Dimitri Liénard,35.15890411,15,15,1350,15,15,641,10088,33,20,30,34,811,442,19,9,29,16,2,0,0,1,0,0,0
Adrien Thomasson,24.4739726,2,2,172,1.9,0,129,1541,5,3,3,0,140,81,3,2,3,1,2,0,0,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Nordine Kandil,28.16712329,1,0,13,0.1,0,9,85,1,1,0,2,13,4,0,0,1,1,4,2,1,1,0,0,0
Habib Diallo,23.11506849,7,6,507,5.6,2,238,2778,8,6,6,5,291,148,9,3,5,8,2,0,0,1,0,0,0
Ludovic Ajorque,24.57808219,9,9,783,8.7,3,384,6000,21,15,9,20,475,266,16,11,13,11,5,2,0,0,0,0,1
Kévin Gameiro,26.42739726,12,10,904,10,22,300,3455,24,9,12,15,424,239,20,17,16,12,1,0,0,0,0,0,1
Lebo Mothiba,23.29315068,10,5,525,5.8,6,212,2846,25,15,13,9,296,170,16,12,3,9,5,1,0,0,0,0,1
Patrick Pentz,20.8109589,11,8,604,6.7,5,269,4082,16,8,17,13,351,201,15,8,7,4,0,0,0,0,0,0,1
Yehvann Diouf,18.98082192,4,0,93,1,1,34,308,3,3,3,2,50,22,4,0,4,1,0,0,0,0,1,0,1
Emmanuel Agbadou,19.76712329,14,9,711,7.9,14,297,3685,15,8,10,11,389,269,12,4,5,13,0,0,0,0,0,0,1
Yunis Abdelhamid,23.24657534,12,3,427,4.7,14,119,1046,8,3,3,4,180,106,2,5,2,4,1,0,0,1,1,0,0
Thibault De Smet,29.71506849,12,11,912,10.1,15,302,2696,9,5,7,4,407,301,8,16,4,8,4,0,0,0,1,0,0
Thomas Foket,22.85205479,11,8,642,7.1,15,359,4381,16,9,12,14,442,216,4,7,5,12,0,0,0,1,0,0,1
Maxime Busi,21.39726027,15,12,1076,12,36,198,1769,4,2,9,1,349,256,13,26,7,23,0,0,0,0,1,0,0
Azor Matusiwa,28.47123288,14,14,1182,13.1,0,428,8422,0,0,0,2,455,173,0,2,3,0,6,0,0,0,0,1,0
Marshall Munetsi,34.73424658,2,1,168,1.9,0,61,980,0,0,0,0,68,28,0,0,0,0,2,1,0,0,0,1,0
Jens Cajuste,24.50136986,15,15,1350,15,3,694,11273,22,11,14,13,830,557,11,8,35,16,10,0,0,1,0,0,0
Dion Lopy,20.53150685,3,0,36,0.4,0,18,267,0,0,0,1,25,12,0,0,1,3,2,0,0,1,0,0,1
Martin Adeline,29.05753425,15,15,1350,15,6,641,11478,16,11,22,16,799,543,8,15,26,18,1,0,0,1,0,0,0
Kamory Doumbia,33.11232877,15,15,1350,15,8,795,9893,34,19,10,17,914,495,6,10,8,14,0,0,0,1,0,0,0
Mitchell van Bergen,22.17534247,2,0,40,0.4,0,15,130,2,2,1,0,25,13,2,2,0,1,0,0,0,1,1,0,0
Junya Ito,20.15068493,14,9,815,9.1,6,338,3720,18,13,12,13,437,270,2,1,8,8,0,0,0,1,0,0,1
Alexis Flips,29.81369863,10,10,807,9,4,378,5513,32,17,12,12,475,317,7,9,2,2,0,0,0,0,0,0,1
Folarin Balogun,26.84657534,13,7,613,6.8,2,284,4186,13,6,12,9,354,211,14,1,4,10,1,0,0,0,0,0,1
Yvon Mvogo,22.80821918,15,15,1331,14.8,20,906,12639,48,28,22,14,1103,728,18,28,5,11,0,0,0,0,0,0,1
Vito Mannone,20.36438356,3,0,43,0.5,1,19,222,0,0,0,0,23,18,2,1,0,0,4,0,0,0,0,0,1
Montassar Talbi,21.99178082,12,9,770,8.6,7,374,4713,16,11,11,7,449,320,11,14,1,9,1,1,0,0,0,0,1
Chrislain Matsima,25.69315068,5,1,184,2,6,98,1013,6,2,3,4,134,84,3,1,2,0,1,0,0,0,0,0,1
Julien Laporte,20.34520548,5,2,236,2.6,11,67,598,5,3,1,2,108,84,6,7,1,0,0,0,0,0,1,0,0
Vincent Le Goff,20.78630137,14,14,1193,13.3,38,342,2981,28,20,19,16,534,341,12,33,24,29,1,0,0,0,1,0,1
Darlin Yongwa,23.96164384,14,8,616,6.8,14,166,1508,11,9,7,13,275,161,4,14,5,3,0,0,0,0,1,0,1
Théo Le Bris,23.50410959,14,13,1032,11.5,25,175,1638,8,5,9,1,291,212,11,15,13,38,0,0,0,0,1,0,0
Laurent Abergel,23.44383562,14,2,304,3.4,2,73,559,1,0,2,1,98,82,7,4,22,14,0,0,0,0,1,0,0
Bonke Innocent,29.59178082,12,12,1080,12,0,342,6086,1,1,0,2,381,140,1,1,2,0,0,0,0,0,0,1,0
Enzo Le Fée,25.74246575,3,3,270,3,0,104,1678,0,0,1,0,114,32,1,1,1,0,0,0,0,0,0,1,0
Adil Aouchiche,22.30958904,11,11,958,10.6,17,372,5412,19,9,11,20,504,301,16,11,29,15,1,0,0,1,0,0,0
Julien Ponceau,25.5890411,15,14,1247,13.9,4,534,8229,21,13,22,12,669,396,8,7,22,10,5,0,0,1,0,0,0
Quentin Boisgard,30.0109589,13,13,1070,11.9,8,561,8153,23,11,16,20,672,435,12,12,14,8,0,0,0,1,0,0,0
Yoann Cathline,36.91232877,7,5,539,6,4,223,3903,9,7,2,9,274,162,5,4,10,8,15,0,0,1,0,0,0
Dango Ouattara,21.89863014,13,9,747,8.3,3,398,4629,9,5,4,9,474,317,4,10,10,2,3,1,0,1,0,0,1
